numbers,bonus_ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,date
3,14,15,18,26,46,10,2050-02-20
10,18,20,25,41,49,2,2050-02-23
11,20,23,35,37,49,21,2050-02-26
6,20,28,33,43,45,34,2050-03-01
3,4,23,30,42,44,27,2050-03-04
7,12,23,35,42,46,3,2050-03-07
3,20,21,26,46,47,35,2050-03-10
2,4,6,10,37,41,49,2050-03-13
1,10,12,14,32,33,28,2050-03-16
9,11,24,25,38,39,26,2050-03-19
6,10,13,24,42,43,36,2050-03-22
10,18,20,25,41,49,2,2050-03-25
11,20,23,35,37,49,21,2050-03-28
6,20,28,33,43,45,34,2050-03-31
3,4,23,30,42,44,27,2050-04-03
7,12,23,35,42,46,3,2050-04-06
3,20,21,26,46,47,35,2050-04-09
2,4,6,10,37,41,49,2050-04-12
1,10,12,14,32,33,28,2050-04-15
9,11,24,25,38,39,26,2050-04-18
6,10,13,24,42,43,36,2050-04-21
4,15,22,35,44,47,42,2050-04-24
5,7,8,9,17,28,40,2050-04-27
5,6,13,31,35,37,7,2050-04-30
22,24,28,29,41,49,32,2050-05-03
1,20,24,35,36,45,41,2050-05-06
5,35,39,40,45,49,14,2050-05-09
3,4,22,25,28,48,29,2050-05-12
8,16,18,22,34,49,40,2050-05-15
13,18,27,39,40,44,31,2050-05-18
9,12,14,39,48,49,45,2050-05-21
4,15,22,35,44,47,42,2050-05-24
5,7,8,9,17,28,40,2050-05-27
5,6,13,31,35,37,7,2050-05-30
22,24,28,29,41,49,32,2050-06-02
1,20,24,35,36,45,41,2050-06-05
5,35,39,40,45,49,14,2050-06-08
3,4,22,25,28,48,29,2050-06-11
8,16,18,22,34,49,40,2050-06-14
13,18,27,39,40,44,31,2050-06-17
9,12,14,39,48,49,45,2050-06-20
5,9,18,21,44,46,42,2050-06-23
3,6,17,25,35,45,16,2050-06-26
1,2,3,19,21,44,7,2050-06-29
4,8,20,26,29,46,43,2050-07-02
6,13,29,31,34,48,41,2050-07-05
11,16,23,26,29,41,45,2050-07-08
4,11,30,33,48,49,47,2050-07-11
8,16,22,31,35,40,32,2050-07-14
5,7,17,21,22,46,8,2050-07-17
11,31,32,39,42,46,45,2050-07-20
5,9,18,21,44,46,42,2050-07-23
3,6,17,25,35,45,16,2050-07-26
1,2,3,19,21,44,7,2050-07-29
4,8,20,26,29,46,43,2050-08-01
6,13,29,31,34,48,41,2050-08-04
11,16,23,26,29,41,45,2050-08-07
4,11,30,33,48,49,47,2050-08-10
8,16,22,31,35,40,32,2050-08-13
5,7,17,21,22,46,8,2050-08-16
11,31,32,39,42,46,45,2050-08-19
3,5,15,20,28,49,22,2050-08-22
5,7,14,26,36,44,47,2050-08-25
8,16,26,30,32,45,36,2050-08-28
3,6,15,24,34,43,11,2050-08-31
20,23,31,33,35,40,45,2050-09-03
3,4,9,24,31,46,23,2050-09-06
3,10,12,17,25,31,6,2050-09-09
9,12,21,31,45,46,17,2050-09-12
2,20,29,32,35,45,39,2050-09-15
10,11,18,26,33,47,24,2050-09-18
13,14,20,22,25,39,8,2050-09-21
1,7,20,29,41,46,11,2050-09-24
1,9,36,37,45,47,8,2050-09-27
20,21,30,37,44,48,13,2050-09-30
12,17,29,37,39,40,41,2050-10-03
19,28,30,35,46,48,32,2050-10-06
4,5,8,20,29,43,49,2050-10-09
1,9,28,30,31,38,49,2050-10-12
2,12,15,34,37,38,21,2050-10-15
10,26,36,37,42,44,48,2050-10-18
4,6,16,17,43,46,40,2050-10-21
3,10,27,28,39,43,16,2050-10-24
9,23,38,45,46,47,34,2050-10-27
5,16,26,28,46,47,24,2050-10-30
2,10,12,29,40,49,1,2050-11-02
3,6,14,21,22,29,19,2050-11-05
3,9,19,20,23,43,8,2050-11-08
10,11,23,26,28,37,2,2050-11-11
10,15,16,33,40,48,19,2050-11-14
2,10,13,19,20,44,41,2050-11-17
4,6,16,17,43,46,40,2050-11-20
3,10,27,28,39,43,16,2050-11-23
9,23,38,45,46,47,34,2050-11-26
5,16,26,28,46,47,24,2050-11-29
2,10,12,29,40,49,1,2050-12-02
3,6,14,21,22,29,19,2050-12-05
3,9,19,20,23,43,8,2050-12-08
10,11,23,26,28,37,2,2050-12-11
10,15,16,33,40,48,19,2050-12-14
2,10,13,19,20,44,41,2050-12-17
8,18,24,34,38,48,29,2050-12-20
7,16,20,27,28,38,12,2050-12-23
6,10,18,43,44,48,15,2050-12-26
13,14,28,35,40,41,45,2050-12-29
1,8,12,13,34,46,3,2051-01-01
6,23,28,31,33,45,49,2051-01-04
12,13,14,26,41,44,25,2051-01-07
7,17,18,20,30,32,24,2051-01-10
2,7,11,15,39,44,38,2051-01-13
23,35,36,37,38,44,40,2051-01-16
8,18,24,34,38,48,29,2051-01-19
7,16,20,27,28,38,12,2051-01-22
6,10,18,43,44,48,15,2051-01-25
13,14,28,35,40,41,45,2051-01-28
1,8,12,13,34,46,3,2051-01-31
6,23,28,31,33,45,49,2051-02-03
12,13,14,26,41,44,25,2051-02-06
7,17,18,20,30,32,24,2051-02-09
2,7,11,15,39,44,38,2051-02-12
23,35,36,37,38,44,40,2051-02-15
5,16,20,31,32,46,29,2051-02-18
14,23,33,35,45,48,22,2051-02-21
6,9,17,23,45,46,8,2051-02-24
6,22,23,27,30,39,15,2051-02-27
8,13,19,20,35,48,33,2051-03-02
10,14,23,29,45,47,34,2051-03-05
18,20,25,26,34,35,36,2051-03-08
4,6,7,9,16,30,22,2051-03-11
2,8,18,26,37,48,44,2051-03-14
2,12,16,21,22,46,7,2051-03-17
5,16,20,31,32,46,29,2051-03-20
14,23,33,35,45,48,22,2051-03-23
6,9,17,23,45,46,8,2051-03-26
6,22,23,27,30,39,15,2051-03-29
8,13,19,20,35,48,33,2051-04-01
10,14,23,29,45,47,34,2051-04-04
18,20,25,26,34,35,36,2051-04-07
4,6,7,9,16,30,22,2051-04-10
2,8,18,26,37,48,44,2051-04-13
2,12,16,21,22,46,7,2051-04-16
6,9,16,42,45,48,33,2051-04-19
2,18,24,27,28,36,37,2051-04-22
6,7,13,26,46,47,5,2051-04-25
9,15,23,26,28,47,42,2051-04-28
2,6,9,28,34,45,11,2051-05-01
16,21,23,32,44,49,22,2051-05-04
9,11,18,28,45,47,21,2051-05-07
2,4,7,15,21,38,9,2051-05-10
2,7,28,37,38,41,15,2051-05-13
2,18,37,38,42,45,11,2051-05-16
6,9,16,42,45,48,33,2051-05-19
2,18,24,27,28,36,37,2051-05-22
6,7,13,26,46,47,5,2051-05-25
9,15,23,26,28,47,42,2051-05-28
2,6,9,28,34,45,11,2051-05-31
16,21,23,32,44,49,22,2051-06-03
9,11,18,28,45,47,21,2051-06-06
2,4,7,15,21,38,9,2051-06-09
2,7,28,37,38,41,15,2051-06-12
2,18,37,38,42,45,11,2051-06-15
8,14,23,24,29,35,32,2051-06-18
4,9,19,24,41,45,7,2051-06-21
6,24,25,33,35,46,37,2051-06-24
1,10,12,17,27,41,30,2051-06-27
5,9,14,15,34,46,3,2051-06-30
2,3,8,14,25,31,34,2051-07-03
7,16,17,25,34,44,41,2051-07-06
5,13,15,16,22,33,11,2051-07-09
2,9,26,30,36,46,25,2051-07-12
1,7,23,43,45,47,18,2051-07-15
8,14,23,24,29,35,32,2051-07-18
4,9,19,24,41,45,7,2051-07-21
6,24,25,33,35,46,37,2051-07-24
1,10,12,17,27,41,30,2051-07-27
5,9,14,15,34,46,3,2051-07-30
2,3,8,14,25,31,34,2051-08-02
7,16,17,25,34,44,41,2051-08-05
5,13,15,16,22,33,11,2051-08-08
2,9,26,30,36,46,25,2051-08-11
1,7,23,43,45,47,18,2051-08-14
2,5,16,29,34,41,3,2051-08-17
7,8,10,13,40,46,4,2051-08-20
1,5,6,12,25,49,8,2051-08-23
1,9,14,20,29,43,3,2051-08-26
7,12,21,28,31,44,8,2051-08-29
5,20,24,31,40,43,42,2051-09-01
4,26,28,29,40,48,13,2051-09-04
2,11,16,22,37,49,20,2051-09-07
3,11,13,14,30,32,49,2051-09-10
3,5,14,35,37,42,29,2051-09-13
2,5,16,29,34,41,3,2051-09-16
7,8,10,13,40,46,4,2051-09-19
1,5,6,12,25,49,8,2051-09-22
1,9,14,20,29,43,3,2051-09-25
7,12,21,28,31,44,8,2051-09-28
5,20,24,31,40,43,42,2051-10-01
4,26,28,29,40,48,13,2051-10-04
2,11,16,22,37,49,20,2051-10-07
3,11,13,14,30,32,49,2051-10-10
3,5,14,35,37,42,29,2051-10-13
1,9,27,30,31,35,2,2051-10-16
3,21,28,29,35,40,49,2051-10-19
3,10,13,19,40,44,37,2051-10-22
10,13,22,28,33,46,37,2051-10-25
6,10,11,38,47,48,49,2051-10-28
1,14,20,25,33,38,8,2051-10-31
1,8,22,24,39,44,35,2051-11-03
7,12,14,26,42,44,21,2051-11-06
9,14,18,33,42,43,46,2051-11-09
10,19,27,28,31,36,41,2051-11-12
1,9,27,30,31,35,2,2051-11-15
3,21,28,29,35,40,49,2051-11-18
3,10,13,19,40,44,37,2051-11-21
10,13,22,28,33,46,37,2051-11-24
6,10,11,38,47,48,49,2051-11-27
1,14,20,25,33,38,8,2051-11-30
1,8,22,24,39,44,35,2051-12-03
7,12,14,26,42,44,21,2051-12-06
9,14,18,33,42,43,46,2051-12-09
10,19,27,28,31,36,41,2051-12-12
3,9,10,12,14,24,32,2051-12-15
2,8,23,30,41,48,29,2051-12-18
5,8,23,24,30,32,22,2051-12-21
6,16,17,23,32,36,27,2051-12-24
2,21,23,24,28,35,7,2051-12-27
5,12,15,21,30,43,49,2051-12-30
1,10,11,15,19,21,39,2052-01-02
13,30,44,45,46,47,21,2052-01-05
15,19,21,23,24,49,47,2052-01-08
3,5,7,17,23,32,20,2052-01-11
3,9,10,12,14,24,32,2052-01-14
2,8,23,30,41,48,29,2052-01-17
5,8,23,24,30,32,22,2052-01-20
6,16,17,23,32,36,27,2052-01-23
2,21,23,24,28,35,7,2052-01-26
5,12,15,21,30,43,49,2052-01-29
1,10,11,15,19,21,39,2052-02-01
13,30,44,45,46,47,21,2052-02-04
15,19,21,23,24,49,47,2052-02-07
3,5,7,17,23,32,20,2052-02-10
3,17,25,29,33,43,1,2052-02-13
1,4,11,20,37,41,36,2052-02-16
1,5,13,22,32,41,36,2052-02-19
4,10,16,27,35,38,25,2052-02-22
3,21,27,36,46,48,25,2052-02-25
3,14,17,25,28,38,15,2052-02-28
2,4,20,25,28,46,8,2052-03-02
5,14,18,33,34,36,13,2052-03-05
4,11,32,33,35,44,14,2052-03-08
1,4,8,11,25,34,24,2052-03-11
15,18,26,34,35,43,3,2052-03-14
6,24,28,29,36,37,49,2052-03-17
10,14,28,39,43,49,35,2052-03-20
2,8,15,25,30,38,22,2052-03-23
10,15,23,34,46,48,13,2052-03-26
2,3,10,24,30,33,43,2052-03-29
2,7,12,14,20,49,17,2052-04-01
8,10,13,24,25,40,31,2052-04-04
6,8,17,21,30,42,27,2052-04-07
1,9,18,22,24,37,44,2052-04-10
15,18,26,34,35,43,3,2052-04-13
6,24,28,29,36,37,49,2052-04-16
10,14,28,39,43,49,35,2052-04-19
2,8,15,25,30,38,22,2052-04-22
10,15,23,34,46,48,13,2052-04-25
2,3,10,24,30,33,43,2052-04-28
2,7,12,14,20,49,17,2052-05-01
8,10,13,24,25,40,31,2052-05-04
6,8,17,21,30,42,27,2052-05-07
1,9,18,22,24,37,44,2052-05-10
5,18,21,24,31,43,6,2052-05-13
1,10,11,17,19,23,40,2052-05-16
2,5,14,18,19,20,13,2052-05-19
21,23,28,40,44,49,41,2052-05-22
10,17,26,30,32,35,45,2052-05-25
5,7,9,24,36,41,18,2052-05-28
1,3,7,12,18,44,31,2052-05-31
12,16,26,33,44,49,40,2052-06-03
2,6,22,24,27,47,16,2052-06-06
4,6,16,29,30,39,47,2052-06-09
5,18,21,24,31,43,6,2052-06-12
1,10,11,17,19,23,40,2052-06-15
2,5,14,18,19,20,13,2052-06-18
21,23,28,40,44,49,41,2052-06-21
10,17,26,30,32,35,45,2052-06-24
5,7,9,24,36,41,18,2052-06-27
1,3,7,12,18,44,31,2052-06-30
12,16,26,33,44,49,40,2052-07-03
2,6,22,24,27,47,16,2052-07-06
4,6,16,29,30,39,47,2052-07-09
4,8,9,10,17,30,45,2052-07-12
3,8,13,31,32,42,6,2052-07-15
1,2,13,24,26,33,14,2052-07-18
5,8,16,20,36,43,11,2052-07-21
5,12,14,23,37,47,10,2052-07-24
9,19,22,23,45,46,29,2052-07-27
28,34,35,39,44,46,21,2052-07-30
7,30,34,36,45,46,9,2052-08-02
4,8,11,15,40,41,46,2052-08-05
2,14,16,31,37,43,20,2052-08-08
19,20,22,30,34,40,24,2052-08-11
13,19,24,33,41,44,26,2052-08-14
16,19,28,29,42,47,20,2052-08-17
24,25,26,35,38,43,11,2052-08-20
14,26,36,37,45,48,42,2052-08-23
2,17,23,38,42,45,27,2052-08-26
10,11,26,36,39,48,38,2052-08-29
2,11,19,24,29,39,21,2052-09-01
13,21,38,39,40,44,16,2052-09-04
8,13,16,24,28,34,19,2052-09-07
19,20,22,30,34,40,24,2052-09-10
13,19,24,33,41,44,26,2052-09-13
16,19,28,29,42,47,20,2052-09-16
24,25,26,35,38,43,11,2052-09-19
14,26,36,37,45,48,42,2052-09-22
2,17,23,38,42,45,27,2052-09-25
10,11,26,36,39,48,38,2052-09-28
2,11,19,24,29,39,21,2052-10-01
13,21,38,39,40,44,16,2052-10-04
8,13,16,24,28,34,19,2052-10-07
10,23,32,38,39,46,22,2052-10-10
7,10,28,33,42,48,44,2052-10-13
11,24,25,29,35,46,47,2052-10-16
2,5,9,20,23,43,10,2052-10-19
4,10,32,39,47,49,42,2052-10-22
4,26,27,29,40,46,35,2052-10-25
1,9,12,24,31,35,17,2052-10-28
9,11,12,15,16,44,30,2052-10-31
5,12,14,28,32,35,13,2052-11-03
4,12,21,30,45,46,22,2052-11-06
10,23,32,38,39,46,22,2052-11-09
7,10,28,33,42,48,44,2052-11-12
11,24,25,29,35,46,47,2052-11-15
2,5,9,20,23,43,10,2052-11-18
4,10,32,39,47,49,42,2052-11-21
4,26,27,29,40,46,35,2052-11-24
1,9,12,24,31,35,17,2052-11-27
9,11,12,15,16,44,30,2052-11-30
5,12,14,28,32,35,13,2052-12-03
4,12,21,30,45,46,22,2052-12-06
11,22,26,38,44,47,3,2052-12-09
1,2,12,16,17,47,26,2052-12-12
3,5,7,9,12,17,41,2052-12-15
8,10,35,42,44,47,31,2052-12-18
3,6,10,24,37,42,30,2052-12-21
24,26,27,36,38,49,22,2052-12-24
7,9,21,23,36,39,31,2052-12-27
10,12,14,17,33,46,36,2052-12-30
1,6,10,24,40,41,30,2053-01-02
6,13,14,36,41,43,33,2053-01-05
11,22,26,38,44,47,3,2053-01-08
1,2,12,16,17,47,26,2053-01-11
3,5,7,9,12,17,41,2053-01-14
8,10,35,42,44,47,31,2053-01-17
3,6,10,24,37,42,30,2053-01-20
24,26,27,36,38,49,22,2053-01-23
7,9,21,23,36,39,31,2053-01-26
10,12,14,17,33,46,36,2053-01-29
1,6,10,24,40,41,30,2053-02-01
6,13,14,36,41,43,33,2053-02-04
3,19,21,23,25,45,13,2053-02-07
1,9,11,22,44,49,13,2053-02-10
4,22,26,31,34,41,35,2053-02-13
5,9,40,41,44,47,21,2053-02-16
9,16,22,23,44,46,10,2053-02-19
26,27,41,44,45,47,11,2053-02-22
3,5,7,25,35,42,39,2053-02-25
1,3,11,19,29,33,15,2053-02-28
1,7,9,10,21,45,6,2053-03-03
2,21,24,30,40,48,26,2053-03-06
3,19,21,23,25,45,13,2053-03-09
1,9,11,22,44,49,13,2053-03-12
4,22,26,31,34,41,35,2053-03-15
5,9,40,41,44,47,21,2053-03-18
9,16,22,23,44,46,10,2053-03-21
26,27,41,44,45,47,11,2053-03-24
3,5,7,25,35,42,39,2053-03-27
1,3,11,19,29,33,15,2053-03-30
1,7,9,10,21,45,6,2053-04-02
2,21,24,30,40,48,26,2053-04-05
2,9,18,21,24,44,47,2053-04-08
11,16,18,22,45,46,10,2053-04-11
7,8,12,16,30,41,39,2053-04-14
9,25,36,42,47,48,29,2053-04-17
2,10,15,17,24,36,4,2053-04-20
9,10,19,27,30,33,20,2053-04-23
1,10,24,25,35,44,15,2053-04-26
3,8,11,14,32,44,4,2053-04-29
5,7,13,24,31,35,38,2053-05-02
11,14,22,41,45,48,21,2053-05-05
2,9,18,21,24,44,47,2053-05-08
11,16,18,22,45,46,10,2053-05-11
7,8,12,16,30,41,39,2053-05-14
9,25,36,42,47,48,29,2053-05-17
2,10,15,17,24,36,4,2053-05-20
9,10,19,27,30,33,20,2053-05-23
1,10,24,25,35,44,15,2053-05-26
3,8,11,14,32,44,4,2053-05-29
5,7,13,24,31,35,38,2053-06-01
11,14,22,41,45,48,21,2053-06-04
8,10,11,19,27,33,7,2053-06-07
3,6,10,13,31,45,26,2053-06-10
12,13,18,29,33,35,25,2053-06-13
10,14,24,30,38,46,36,2053-06-16
17,22,32,33,38,40,28,2053-06-19
7,10,11,16,30,37,18,2053-06-22
5,15,22,39,42,46,34,2053-06-25
7,16,17,26,29,41,13,2053-06-28
3,7,16,23,37,48,28,2053-07-01
1,4,12,16,34,45,23,2053-07-04
8,10,11,19,27,33,7,2053-07-07
3,6,10,13,31,45,26,2053-07-10
12,13,18,29,33,35,25,2053-07-13
10,14,24,30,38,46,36,2053-07-16
17,22,32,33,38,40,28,2053-07-19
7,10,11,16,30,37,18,2053-07-22
5,15,22,39,42,46,34,2053-07-25
7,16,17,26,29,41,13,2053-07-28
3,7,16,23,37,48,28,2053-07-31
1,4,12,16,34,45,23,2053-08-03
3,19,31,37,44,46,9,2053-08-06
6,17,25,38,46,48,10,2053-08-09
12,30,32,33,37,48,17,2053-08-12
4,13,15,28,40,48,23,2053-08-15
2,5,7,13,19,31,35,2053-08-18
4,15,17,38,47,49,21,2053-08-21
14,21,27,36,40,42,20,2053-08-24
3,17,18,22,26,30,8,2053-08-27
8,11,15,17,38,47,36,2053-08-30
13,20,28,38,40,44,39,2053-09-02
3,19,31,37,44,46,9,2053-09-05
6,17,25,38,46,48,10,2053-09-08
12,30,32,33,37,48,17,2053-09-11
4,13,15,28,40,48,23,2053-09-14
2,5,7,13,19,31,35,2053-09-17
4,15,17,38,47,49,21,2053-09-20
14,21,27,36,40,42,20,2053-09-23
3,17,18,22,26,30,8,2053-09-26
8,11,15,17,38,47,36,2053-09-29
13,20,28,38,40,44,39,2053-10-02
3,14,18,30,47,48,44,2053-10-05
4,21,27,31,48,49,45,2053-10-08
3,12,31,38,41,44,13,2053-10-11
6,17,20,38,43,47,34,2053-10-14
12,14,28,30,35,43,27,2053-10-17
29,36,39,41,46,49,16,2053-10-20
4,24,38,40,45,47,33,2053-10-23
3,13,14,15,36,49,42,2053-10-26
9,22,35,37,38,46,24,2053-10-29
7,8,21,24,30,40,19,2053-11-01
3,14,18,30,47,48,44,2053-11-04
4,21,27,31,48,49,45,2053-11-07
3,12,31,38,41,44,13,2053-11-10
6,17,20,38,43,47,34,2053-11-13
12,14,28,30,35,43,27,2053-11-16
29,36,39,41,46,49,16,2053-11-19
4,24,38,40,45,47,33,2053-11-22
3,13,14,15,36,49,42,2053-11-25
9,22,35,37,38,46,24,2053-11-28
7,8,21,24,30,40,19,2053-12-01
2,4,26,33,34,37,43,2053-12-04
9,11,26,28,42,49,36,2053-12-07
3,6,14,35,36,41,30,2053-12-10
10,11,13,19,30,49,27,2053-12-13
11,15,26,34,40,47,36,2053-12-16
3,6,19,25,32,33,21,2053-12-19
2,5,6,10,20,34,43,2053-12-22
4,14,19,20,22,34,31,2053-12-25
17,23,26,34,39,48,15,2053-12-28
6,16,21,39,43,44,1,2053-12-31
2,4,26,33,34,37,43,2054-01-03
9,11,26,28,42,49,36,2054-01-06
3,6,14,35,36,41,30,2054-01-09
10,11,13,19,30,49,27,2054-01-12
11,15,26,34,40,47,36,2054-01-15
3,6,19,25,32,33,21,2054-01-18
2,5,6,10,20,34,43,2054-01-21
4,14,19,20,22,34,31,2054-01-24
17,23,26,34,39,48,15,2054-01-27
6,16,21,39,43,44,1,2054-01-30
2,10,24,26,34,36,1,2054-02-02
11,15,23,34,45,46,19,2054-02-05
5,10,16,22,30,43,41,2054-02-08
15,19,28,30,43,49,5,2054-02-11
17,26,34,43,44,47,20,2054-02-14
7,8,16,20,45,47,49,2054-02-17
1,19,22,33,46,47,42,2054-02-20
7,8,22,29,30,46,12,2054-02-23
3,5,7,8,18,20,13,2054-02-26
1,4,22,24,41,44,48,2054-03-01
2,10,24,26,34,36,1,2054-03-04
11,15,23,34,45,46,19,2054-03-07
5,10,16,22,30,43,41,2054-03-10
15,19,28,30,43,49,5,2054-03-13
17,26,34,43,44,47,20,2054-03-16
7,8,16,20,45,47,49,2054-03-19
1,19,22,33,46,47,42,2054-03-22
7,8,22,29,30,46,12,2054-03-25
3,5,7,8,18,20,13,2054-03-28
1,4,22,24,41,44,48,2054-03-31
1,7,31,43,44,45,28,2054-04-03
1,22,28,34,40,45,12,2054-04-06
1,7,10,11,17,43,24,2054-04-09
8,15,18,22,28,49,7,2054-04-12
11,32,41,42,44,46,35,2054-04-15
21,25,29,34,41,47,43,2054-04-18
17,23,31,39,43,48,6,2054-04-21
2,10,32,40,44,48,22,2054-04-24
6,9,14,25,26,38,36,2054-04-27
8,9,21,34,38,40,26,2054-04-30
1,7,31,43,44,45,28,2054-05-03
1,22,28,34,40,45,12,2054-05-06
1,7,10,11,17,43,24,2054-05-09
8,15,18,22,28,49,7,2054-05-12
11,32,41,42,44,46,35,2054-05-15
21,25,29,34,41,47,43,2054-05-18
17,23,31,39,43,48,6,2054-05-21
2,10,32,40,44,48,22,2054-05-24
6,9,14,25,26,38,36,2054-05-27
8,9,21,34,38,40,26,2054-05-30
1,11,19,26,37,47,4,2054-06-02
7,9,13,15,31,42,12,2054-06-05
9,23,24,27,34,36,28,2054-06-08
9,16,26,29,30,49,6,2054-06-11
3,4,13,14,23,32,49,2054-06-14
28,29,33,35,40,46,11,2054-06-17
4,15,22,26,32,36,10,2054-06-20
9,15,17,21,24,43,46,2054-06-23
4,11,22,24,39,48,12,2054-06-26
1,3,14,16,29,33,23,2054-06-29
1,11,19,26,37,47,4,2054-07-02
7,9,13,15,31,42,12,2054-07-05
9,23,24,27,34,36,28,2054-07-08
9,16,26,29,30,49,6,2054-07-11
3,4,13,14,23,32,49,2054-07-14
28,29,33,35,40,46,11,2054-07-17
4,15,22,26,32,36,10,2054-07-20
9,15,17,21,24,43,46,2054-07-23
4,11,22,24,39,48,12,2054-07-26
1,3,14,16,29,33,23,2054-07-29
5,6,28,31,38,47,10,2054-08-01
7,13,15,17,24,39,46,2054-08-04
2,5,29,32,34,35,21,2054-08-07
1,3,9,32,36,41,17,2054-08-10
2,13,18,26,30,43,39,2054-08-13
3,8,16,25,36,47,6,2054-08-16
16,17,19,33,36,41,48,2054-08-19
7,9,29,40,46,49,30,2054-08-22
13,25,29,38,45,46,35,2054-08-25
4,22,37,38,39,44,16,2054-08-28
5,6,28,31,38,47,10,2054-08-31
7,13,15,17,24,39,46,2054-09-03
2,5,29,32,34,35,21,2054-09-06
1,3,9,32,36,41,17,2054-09-09
2,13,18,26,30,43,39,2054-09-12
3,8,16,25,36,47,6,2054-09-15
16,17,19,33,36,41,48,2054-09-18
7,9,29,40,46,49,30,2054-09-21
13,25,29,38,45,46,35,2054-09-24
4,22,37,38,39,44,16,2054-09-27
3,13,15,17,29,36,7,2054-09-30
8,15,22,27,35,43,41,2054-10-03
6,8,14,31,34,45,2,2054-10-06
3,8,14,22,28,47,39,2054-10-09
1,10,17,26,31,33,22,2054-10-12
4,6,17,27,43,49,47,2054-10-15
1,27,41,43,44,45,14,2054-10-18
14,20,21,28,41,49,29,2054-10-21
4,6,9,20,35,47,23,2054-10-24
11,15,17,23,31,40,21,2054-10-27
3,13,15,17,29,36,7,2054-10-30
8,15,22,27,35,43,41,2054-11-02
6,8,14,31,34,45,2,2054-11-05
3,8,14,22,28,47,39,2054-11-08
1,10,17,26,31,33,22,2054-11-11
4,6,17,27,43,49,47,2054-11-14
1,27,41,43,44,45,14,2054-11-17
14,20,21,28,41,49,29,2054-11-20
4,6,9,20,35,47,23,2054-11-23
11,15,17,23,31,40,21,2054-11-26
5,20,28,39,42,46,34,2054-11-29
12,13,26,29,31,39,6,2054-12-02
11,20,30,34,42,46,12,2054-12-05
4,14,18,22,23,30,15,2054-12-08
3,15,19,33,45,49,40,2054-12-11
7,13,16,25,44,46,12,2054-12-14
1,8,29,31,39,49,17,2054-12-17
12,16,21,23,25,47,36,2054-12-20
13,23,26,31,32,44,38,2054-12-23
27,32,33,40,42,46,37,2054-12-26
5,20,28,39,42,46,34,2054-12-29
12,13,26,29,31,39,6,2055-01-01
11,20,30,34,42,46,12,2055-01-04
4,14,18,22,23,30,15,2055-01-07
3,15,19,33,45,49,40,2055-01-10
7,13,16,25,44,46,12,2055-01-13
1,8,29,31,39,49,17,2055-01-16
12,16,21,23,25,47,36,2055-01-19
13,23,26,31,32,44,38,2055-01-22
27,32,33,40,42,46,37,2055-01-25
3,24,35,36,39,42,27,2055-01-28
7,12,17,18,37,38,28,2055-01-31
1,4,13,27,36,49,34,2055-02-03
19,25,32,36,37,39,45,2055-02-06
4,9,15,16,17,31,11,2055-02-09
3,8,15,33,37,38,5,2055-02-12
3,5,7,37,44,49,28,2055-02-15
3,4,16,21,36,43,31,2055-02-18
17,22,24,36,39,40,4,2055-02-21
3,16,30,33,38,42,35,2055-02-24
3,24,35,36,39,42,27,2055-02-27
7,12,17,18,37,38,28,2055-03-02
1,4,13,27,36,49,34,2055-03-05
19,25,32,36,37,39,45,2055-03-08
4,9,15,16,17,31,11,2055-03-11
3,8,15,33,37,38,5,2055-03-14
3,5,7,37,44,49,28,2055-03-17
3,4,16,21,36,43,31,2055-03-20
17,22,24,36,39,40,4,2055-03-23
3,16,30,33,38,42,35,2055-03-26
3,24,28,39,44,49,25,2055-03-29
17,32,33,36,38,46,45,2055-04-01
2,24,35,36,43,44,42,2055-04-04
6,15,16,18,27,32,9,2055-04-07
4,9,12,27,33,40,31,2055-04-10
4,19,30,36,42,43,34,2055-04-13
10,15,30,39,46,47,45,2055-04-16
5,14,17,25,34,39,35,2055-04-19
8,9,14,26,34,37,35,2055-04-22
37,39,40,41,42,44,33,2055-04-25
3,24,28,39,44,49,25,2055-04-28
17,32,33,36,38,46,45,2055-05-01
2,24,35,36,43,44,42,2055-05-04
6,15,16,18,27,32,9,2055-05-07
4,9,12,27,33,40,31,2055-05-10
4,19,30,36,42,43,34,2055-05-13
10,15,30,39,46,47,45,2055-05-16
5,14,17,25,34,39,35,2055-05-19
8,9,14,26,34,37,35,2055-05-22
37,39,40,41,42,44,33,2055-05-25
15,19,23,35,36,48,34,2055-05-28
4,23,28,37,38,44,25,2055-05-31
18,26,27,43,45,47,25,2055-06-03
10,15,17,26,39,45,38,2055-06-06
7,8,24,39,43,47,13,2055-06-09
2,27,29,42,46,49,38,2055-06-12
16,26,29,33,35,38,48,2055-06-15
10,11,23,37,44,47,40,2055-06-18
2,10,12,17,24,28,43,2055-06-21
22,27,28,38,45,48,40,2055-06-24
15,19,23,35,36,48,34,2055-06-27
4,23,28,37,38,44,25,2055-06-30
18,26,27,43,45,47,25,2055-07-03
10,15,17,26,39,45,38,2055-07-06
7,8,24,39,43,47,13,2055-07-09
2,27,29,42,46,49,38,2055-07-12
16,26,29,33,35,38,48,2055-07-15
10,11,23,37,44,47,40,2055-07-18
2,10,12,17,24,28,43,2055-07-21
22,27,28,38,45,48,40,2055-07-24
24,27,33,39,41,43,38,2055-07-27
28,32,40,41,43,48,8,2055-07-30
